"Sample","mineral","grainsize","etch_depth_um","a_value","a_value_err","Rn_loss","latitude","longitude","altitude_m","depth_m","grain_min","grain_max","water_percent","water_err","U_ppm","U_err","Th_ppm","Th_err","K_percent","K_err","cosmicray","cosmicray_err","internal","internal_err","external_alpha","external_alpha_err","external_beta","external_beta_err","external_gamma","external_gamma_err","external_total","external_total_err","doserate_Gyperka","doserate_err"
"4459","qz","fine",0,0.04,0.01,0,50.5,7.1,147,40,4,11,25.1,5,2.762,0.14,10.56,0.531,1.6,0.081,0.00996709620886012,0.000996709620886012,0,0,0.328018311251725,0.0645016673251912,1.4913082397898,0.0891693897767512,0.945781641189917,0.0508477128714155,2.76510819223144,0.121231741161883,2.7750752884403,0.121235838328483
"4460","qz","fine",0,0.04,0.01,0,50.5,7.1,147,43.1,4,11,30.6,5,2.539,0.13,10.79,0.544,1.8,0.092,0.00874651702978726,0.000874651702978726,0,0,0.300738811269534,0.0589806082641709,1.51404889030781,0.0891744248534832,0.928575071913644,0.0486445305527627,2.74336277349099,0.117460974590967,2.75210929052078,0.11746423101294
"4373","qz","fine",0,0.04,0.01,0,50.5,7.1,147,48.8,4,11,25.1,5,2.789,0.143,9.92,0.501,1.8,0.092,0.00699510807541663,0.000699510807541663,0,0,0.31939682354595,0.0628569424824236,1.60275909536435,0.0971985757879493,0.963038393954002,0.0519061430360621,2.8851943128643,0.126857424056791,2.89218942093972,0.126859352645733
"4381","qz","fine",0,0.04,0.01,0,50.5,7.1,147,52.1,4,11,23.7,5,2.906,0.148,10.32,0.519,1.81,0.091,0.00619957473005666,0.000619957473005666,0,0,0.337690517479897,0.0665260664221437,1.65182970982973,0.100187461893963,1.00255144940087,0.0543143287034444,2.9920716767105,0.131959430647694,2.99827125144056,0.13196088694811
"4368","qz","fine",0,0.04,0.01,0,50.5,7.1,147,60,4,11,28.3,5,3.003,0.158,11.64,0.594,1.74,0.092,0.00474452046018747,0.000474452046018747,0,0,0.347061079973324,0.0681338128153976,1.57691011849782,0.0939400565233678,1.00578503273805,0.0535631885594844,2.92975623120919,0.127812228824303,2.93450075166938,0.127813109428493
"4379","qz","fine",0,0.04,0.01,0,50.5,7.1,147,62.7,4,11,42.9,5,2.745,0.14,10.61,0.534,1.55,0.078,0.00435641197063585,0.000435641197063585,0,0,0.274570892971555,0.0533768645216572,1.24860345413332,0.0676965926165568,0.80884719218836,0.0395608304740954,2.33202153929324,0.0948523991570878,2.33637795126387,0.0948533995653718
"4376","qz","fine",0,0.04,0.01,0,50.5,7.1,147,65,4,11,42.6,5,2.841,0.146,12.1,0.612,2.04,0.104,0.00405973132521756,0.000405973132521756,0,0,0.29990884621507,0.0584070382208587,1.54228511950958,0.0857318196082169,0.948564793624297,0.0467965050463543,2.79075875934895,0.113803514408045,2.79481849067417,0.113804238523029
"4366","qz","fine",0,0.04,0.01,0,50.5,7.1,147,69,4,11,42.5,5,8.222,0.414,21.39,1.074,3.39,0.171,0.00360688849027277,0.000360688849027277,0,0,0.686433738402595,0.135663821119538,2.91577382349676,0.156352112904409,1.88272185921186,0.0914712031292299,5.48492942111121,0.226313138311358,5.48853630960148,0.226313425736922
"4382","qz","fine",0,0.04,0.01,0,50.5,7.1,147,69,4,11,62.5,5,2.572,0.132,10.45,0.527,1.82,0.093,0.00360688849027277,0.000360688849027277,0,0,0.223979672501548,0.0432302585721465,1.18160242688112,0.061014999085198,0.726908379562044,0.033021450065541,2.13249047894471,0.0817441223208885,2.13609736743498,0.0817449180711449
"4378","qz","fine",0,0.04,0.01,0,50.5,7.1,147,70.1,4,11,24.9,5,3.174,0.161,10.81,0.544,2.09,0.105,0.00349467405502698,0.000349467405502698,0,0,0.356635332322352,0.0702434277741376,1.84293672725166,0.111556719707456,1.08804402349166,0.0585407713174181,3.28761608306567,0.144243068338782,3.29111075712069,0.144243491677282
"4365","qz","fine",0,0.04,0.01,0,50.5,7.1,147,72.2,4,11,24,5,2.782,0.143,12.83,0.648,2.7,0.136,0.0032934680989379,0.00032934680989379,0,0,0.369734243253125,0.0730953480556011,2.23233023218934,0.1387538187125,1.25833118718593,0.0689017366497042,3.8603956626284,0.171297990145874,3.86368913072734,0.171298306755604
"LUM-2307","qz","fine",0,0.04,0.01,0,50.5,7.1,147,1.5,4,11,20,10,3.471,0.176,11.12,0.56,1.94,0.099,0.175208919112652,0.0175208919112652,0,0,0.400235809522308,0.0888497163850579,1.87815917044135,0.200092876960858,1.14620667752443,0.11192427471195,3.42460165748808,0.245883051026243,3.59981057660074,0.246506503839839
"LUM-2308","qz","fine",0,0.04,0.01,0,50.5,7.1,147,4.3,4,11,20,10,4.107,0.21,13.88,0.701,1.83,0.094,0.121908881059722,0.0121908881059722,0,0,0.485746014398462,0.107696630811545,1.94037108428552,0.205669731892214,1.28984087947883,0.126015147018774,3.71595797816281,0.264156052709259,3.83786685922253,0.264437209816904
"LUM-2317","qz","fine",0,0.04,0.01,0,50.5,7.1,147,6.6,4,11,20,10,3.65,0.184,12.73,0.639,1.81,0.091,0.0932141706147063,0.00932141706147063,0,0,0.438342643129808,0.0971025775972596,1.85032398582677,0.19612469553893,1.19912133550489,0.117031977240311,3.48778796446147,0.248173911749496,3.58100213507617,0.24834890635773
"LUM-2318","qz","fine",0,0.04,0.01,0,50.5,7.1,147,9.6,4,11,20,10,3.107,0.158,12.33,0.62,1.83,0.092,0.0681701251702199,0.00681701251702199,0,0,0.398303609278269,0.0881962202718412,1.79212822895493,0.190489074933052,1.13808599348534,0.111197939526778,3.32851783171854,0.237549242672104,3.39668795688876,0.237647037334252
"LUM-2310","qz","fine",0,0.04,0.01,0,50.5,7.1,147,12.6,4,11,25,10,3.691,0.189,13.34,0.673,1.72,0.088,0.0516667945407822,0.00516667945407823,0,0,0.426528531070182,0.0930979954005504,1.724434419449,0.175062797314992,1.15483564202335,0.108351970451237,3.30579859254253,0.225952139295065,3.35746538708331,0.226011202882949
"LUM-2311","qz","fine",0,0.04,0.01,0,50.5,7.1,147,13.8,4,11,25,10,3.306,0.168,12.17,0.613,1.76,0.089,0.0466391856765893,0.00466391856765893,0,0,0.385566623827454,0.0841341392518285,1.68266132082016,0.171136385281386,1.08531968871595,0.101771630571365,3.15354763336357,0.216156611150294,3.20018681904016,0.216206920981696
"LUM-2309","qz","fine",0,0.04,0.01,0,50.5,7.1,147,17.8,4,11,25,10,3.141,0.161,10.57,0.536,1.56,0.081,0.0341384272315795,0.00341384272315795,0,0,0.350509362856545,0.0766019942320451,1.51003791106356,0.153886013986824,0.972193618677043,0.0912280945213938,2.83274089259715,0.194605591006743,2.86687931982872,0.194635532144627
"LUM-2312","qz","fine",0,0.04,0.01,0,50.5,7.1,147,22.4,4,11,30,10,2.584,0.134,10.3,0.523,1.34,0.07,0.0249497955435013,0.00249497955435013,0,0,0.297676786640345,0.0641626591351012,1.25013315593319,0.122363472283415,0.833869746646796,0.075425173933961,2.38167968922033,0.157412270930539,2.40662948476383,0.157432042362685
"LUM-2313","qz","fine",0,0.04,0.01,0,50.5,7.1,147,27.7,4,11,25,10,1.838,0.098,7.82,0.399,1.21,0.064,0.0181974246336072,0.00181974246336072,0,0,0.231150930563273,0.0505307607205669,1.09804263833624,0.112753001100635,0.687850894941634,0.0647797298006514,2.01704446384115,0.139509893660788,2.03524188847476,0.139521761355988
"LUM-2314","qz","fine",0,0.04,0.01,0,50.5,7.1,147,35.3,4,11,30,10,2.706,0.144,9.29,0.477,1.49,0.077,0.0123273297949371,0.00123273297949371,0,0,0.289125548526034,0.0624078172796776,1.33023745033783,0.130556141267127,0.835753949329359,0.0755812170179905,2.45511694819322,0.1632548989957,2.46744427798816,0.163259553094742
"LUM-2315","qz","fine",0,0.04,0.01,0,50.5,7.1,147,52.4,4,11,25,10,2.983,0.153,10.54,0.532,1.85,0.095,0.0061336406017069,0.00061336406017069,0,0,0.340870789003273,0.0744240409805323,1.66866316241412,0.170779189201976,1.01369914396887,0.0951481210269057,3.02323309538627,0.209183255245985,3.02936673598797,0.209184154492584
"LUM-2316","qz","fine",0,0.04,0.01,0,50.5,7.1,147,53.2,4,11,25,10,3.157,0.161,10.56,0.533,1.92,0.097,0.00596253823799173,0.000596253823799173,0,0,0.351277703304,0.0767706842772566,1.7307130471675,0.176806906241501,1.04319424124514,0.0978233065544707,3.12518499171664,0.216156932260659,3.13114752995463,0.216157754621391
"4371","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,1.8,150,200,22.1,5,2.841,0.148,12.13,0.613,1.9,0.097,0.168227717303532,0.0168227717303532,0.728695676001197,0.0982858808482583,0.0975741380177141,0.0193286629608868,1.61200005715942,0.100579746985077,1.09885202166238,0.0605312802894266,2.80842621683952,0.118970242535328,3.70534961014424,0.155232208744591
"4374","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,3,150,200,18.6,5,3.073,0.157,12.6,0.634,1.95,0.1,0.143572679930131,0.0143572679930131,0.728695676001197,0.0982858808482583,0.107426619459836,0.0212923873421782,1.73208922315837,0.110260251441778,1.18538282564932,0.0666293876557238,3.02489866826752,0.130576276965267,3.89716702419885,0.164062212664743
"4451","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,5,150,200,18.6,5,2.97,0.152,11.88,0.598,1.93,0.099,0.112032351819187,0.0112032351819187,0.728695676001197,0.0982858808482583,0.102426143037299,0.0202746476284346,1.69625904526341,0.108269418506142,1.14318669350847,0.0642572896745104,2.94187188180918,0.127523831484273,3.78259990962956,0.161393786897416
"4452","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,5.4,150,200,20,5,2.854,0.147,11.36,0.574,1.89,0.097,0.10687150414422,0.010687150414422,0.728695676001197,0.0982858808482583,0.0965766298873775,0.0190881642242907,1.62742599170506,0.103161303581565,1.08926319218241,0.0607335052505488,2.81326581377485,0.121223641382858,3.64883299392027,0.156427301927184
"4380","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,8.7,150,200,36.3,5,2.989,0.151,12.06,0.605,1.87,0.094,0.0745749562418158,0.00745749562418158,0.728695676001197,0.0982858808482583,0.0857666502942573,0.0167449557169573,1.41155609140157,0.0807689749144775,0.977056626727589,0.0493678583984744,2.47437936842342,0.0961311931349558,3.27765000066643,0.13768418539779
"4453","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,9.2,150,200,22.1,5,3.184,0.163,11.66,0.59,1.75,0.09,0.0709169359069078,0.00709169359069078,0.728695676001197,0.0982858808482583,0.100616537207193,0.0197765063966639,1.54974557989847,0.0958873168525262,1.08149527932649,0.0593427847563606,2.73185739643215,0.114486042123369,3.53147000834026,0.151054494581181
"4367","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,11,150,200,21.3,5,2.571,0.132,9.65,0.488,1.62,0.083,0.0596580034170201,0.00596580034170201,0.728695676001197,0.0982858808482583,0.0830546182471293,0.016351713149526,1.38801500065095,0.0870564887360211,0.930367068441126,0.0513663448650047,2.40143668733921,0.102394883362207,3.18979036675743,0.142057795585441
"4454","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,12.1,150,200,25.1,5,2.707,0.141,10.5,0.533,1.64,0.084,0.0539913671433114,0.00539913671433114,0.728695676001197,0.0982858808482583,0.0853103805361732,0.0167669072598517,1.37684398297837,0.0841038902679782,0.946525728147791,0.0511252739692996,2.40868009166233,0.0998418107593434,3.19136713480684,0.140205749622056
"4377","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,15.2,150,200,21,5,2.6,0.134,10.01,0.507,1.65,0.085,0.0416129063866928,0.00416129063866928,0.728695676001197,0.0982858808482583,0.0854275389948252,0.0168426442724311,1.41924910787116,0.0893217289309463,0.955568016782314,0.0529312676790792,2.4602446636483,0.105184433370226,3.23055324603619,0.1440180396246
"4372","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,19.2,150,200,30.9,5,2.798,0.143,10.47,0.528,1.54,0.08,0.0308898369669202,0.00308898369669202,0.728695676001197,0.0982858808482583,0.0813624870793117,0.0158893722749022,1.25856739419617,0.0742588639048516,0.888228151391005,0.0463159540228469,2.22815803266648,0.0889495284797856,2.9877435456346,0.132595907972956
"4455","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,23,150,200,35,5,6.767,0.34,12.92,0.65,1.69,0.085,0.0240208061442514,0.00240208061442514,0.728695676001197,0.0982858808482583,0.139930240374305,0.0279166683222191,1.68087429704951,0.092578917686953,1.28675096497498,0.0652287711102916,3.1075555023988,0.116640425885965,3.86027198454425,0.152547937764676
"4370","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,27,150,200,24,5,2.51,0.13,9.43,0.48,1.75,0.09,0.0189272171766118,0.00189272171766118,0.728695676001197,0.0982858808482583,0.0787090274748652,0.0154627366048675,1.41727521331976,0.0883181030043216,0.919716551507538,0.0501064315980892,2.41570079230216,0.102712404455779,3.16332368547997,0.142174311317854
"4456","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,29.9,150,200,34,5,2.384,0.124,9.94,0.503,1.53,0.079,0.0161482446323497,0.00161482446323497,0.728695676001197,0.0982858808482583,0.071248397010375,0.0139650703269195,1.17386090221164,0.0687261757390438,0.812077832228308,0.0418222734805173,2.05718713145032,0.0816542281821886,2.80203105208387,0.127789416667399
"4457","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,31.3,150,200,34.4,5,2.632,0.137,10.87,0.551,1.62,0.083,0.0150114953839359,0.00150114953839359,0.728695676001197,0.0982858808482583,0.0779361257360661,0.0152638950836968,1.25352968685532,0.0727979131354832,0.877615072980117,0.0450582096687333,2.2090808855715,0.086964158758416,2.95278805695663,0.131244553154078
"4375","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,33,150,200,29.8,5,2.482,0.127,10.06,0.507,1.56,0.079,0.0137783150343498,0.00137783150343498,0.728695676001197,0.0982858808482583,0.076207219950857,0.0149502835181891,1.24618769787771,0.0739497115459185,0.859180724330457,0.0450618010137857,2.18157564215903,0.0878785339295372,2.92404963319457,0.131850860897359
"4369","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,38.3,150,200,26.9,5,2.706,0.141,9.79,0.496,1.56,0.081,0.0107404942658048,0.00107404942658048,0.728695676001197,0.0982858808482583,0.0806124187414081,0.0157782152303444,1.29678745794388,0.0786268654510659,0.890145715029158,0.0475585525309845,2.26754559171445,0.093236001444493,3.00698176198145,0.135477746961065
"4459","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,40,150,200,25.1,5,2.762,0.14,10.56,0.531,1.6,0.081,0.00996709620886012,0.000996709620886012,0.728695676001197,0.0982858808482583,0.0863737246242515,0.0169552654011903,1.36033718769761,0.0824617409341299,0.945781641189917,0.0508477128714155,2.39249255351178,0.0983509514288819,3.13115532572184,0.139046817479411
"4460","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,43.1,150,200,30.6,5,2.539,0.13,10.79,0.544,1.8,0.092,0.00874651702978726,0.000874651702978726,0.728695676001197,0.0982858808482583,0.0793730149379322,0.0156074034916015,1.38445260097144,0.0827828960702318,0.928575071913644,0.0486445305527627,2.39240068782302,0.0972773831793553,3.129842880854,0.138288714897285
"4373","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,48.8,150,200,25.1,5,2.789,0.143,9.92,0.501,1.8,0.092,0.00699510807541663,0.000699510807541663,0.728695676001197,0.0982858808482583,0.0839706991914244,0.0164466855649996,1.46630738688146,0.0901781681988653,0.963038393954002,0.0519061430360621,2.51331648002689,0.105341554814123,3.2490072641035,0.144074449019057
"4381","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,52.1,150,200,23.7,5,2.906,0.148,10.32,0.519,1.81,0.091,0.00619957473005666,0.000619957473005666,0.728695676001197,0.0982858808482583,0.0887771451846154,0.0174052128342948,1.51024681466939,0.0928545417129632,1.00255144940087,0.0543143287034444,2.60157540925488,0.10897226093386,3.33647065998613,0.14674962478461
"4368","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,60,150,200,28.3,5,3.003,0.158,11.64,0.594,1.74,0.092,0.00474452046018747,0.000474452046018747,0.728695676001197,0.0982858808482583,0.091415447001091,0.0179250182946851,1.43816293253921,0.0869273495707545,1.00578503273805,0.0535631885594844,2.53536341227835,0.103666221851285,3.26880360873974,0.142853158984258
"4379","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,62.7,150,200,42.9,5,2.745,0.14,10.61,0.534,1.55,0.078,0.00435641197063585,0.000435641197063585,0.728695676001197,0.0982858808482583,0.0723171713238288,0.014040136358115,1.13821412885013,0.0627269407957725,0.80884719218836,0.0395608304740954,2.01937849236232,0.0754775055122447,2.75243058033416,0.123924000886517
"4376","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,65,150,200,42.6,5,2.841,0.146,12.1,0.612,2.04,0.104,0.00405973132521756,0.000405973132521756,0.728695676001197,0.0982858808482583,0.0791577398277979,0.0154583324729397,1.41056649407572,0.0797479621516698,0.948564793624297,0.0467965050463543,2.43828902752782,0.0937475887409461,3.17104443485423,0.135826689509256
"4366","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,69,150,200,42.5,5,8.222,0.414,21.39,1.074,3.39,0.171,0.00360688849027277,0.000360688849027277,0.728695676001197,0.0982858808482583,0.179242616230015,0.0347946018046217,2.65516133777043,0.144569952482359,1.88272185921186,0.0914712031292299,4.7171258132123,0.174579828380608,5.44942837770377,0.20034560376501
"4382","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,69,150,200,62.5,5,2.572,0.132,10.45,0.527,1.82,0.093,0.00360688849027277,0.000360688849027277,0.728695676001197,0.0982858808482583,0.0590565499148593,0.01140768084642,1.08104949482363,0.0569273532009321,0.726908379562044,0.033021450065541,1.86701442430053,0.0667927757260354,2.599316988792,0.118833999174278
"4378","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,70.1,150,200,24.9,5,3.174,0.161,10.81,0.544,2.09,0.105,0.00349467405502698,0.000349467405502698,0.728695676001197,0.0982858808482583,0.0936718190160957,0.0183284950501917,1.68750519288871,0.103577062422473,1.08804402349166,0.0585407713174181,2.86922103539646,0.120379248615831,3.60141138545268,0.155407207036538
"4365","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,72.2,150,200,24,5,2.782,0.143,12.83,0.648,2.7,0.136,0.0032934680989379,0.00032934680989379,0.728695676001197,0.0982858808482583,0.0977551017312565,0.0194379746413932,2.05054484745895,0.129284569746683,1.25833118718593,0.0689017366497042,3.40663113637614,0.147782895309605,4.13862028047628,0.177482413183754
"LUM-2307","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,1.5,150,200,20,10,3.471,0.176,11.12,0.56,1.94,0.099,0.175208919112652,0.0175208919112652,0.728695676001197,0.0982858808482583,0.104983066207474,0.0231376465054503,1.71587827849959,0.183611000121072,1.14620667752443,0.11192427471195,2.9670680222315,0.216276196843452,3.87097261734535,0.238206820533233
"LUM-2308","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,4.3,150,200,20,10,4.107,0.21,13.88,0.701,1.83,0.094,0.121908881059722,0.0121908881059722,0.728695676001197,0.0982858808482583,0.1275617321894,0.0281281965030465,1.76377023614103,0.187715273390914,1.28984087947883,0.126015147018774,3.18117284780926,0.227833352652554,4.03177740487018,0.248428598812281
"LUM-2317","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,6.6,150,200,20,10,3.65,0.184,12.73,0.639,1.81,0.091,0.0932141706147063,0.00932141706147063,0.728695676001197,0.0982858808482583,0.115192496343015,0.0254055220365419,1.68477910116584,0.179320776658826,1.19912133550489,0.117031977240311,2.99909293301374,0.215633636495447,3.82100277962965,0.237160005857654
"LUM-2318","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,9.6,150,200,20,10,3.107,0.158,12.33,0.62,1.83,0.092,0.0681701251702199,0.00681701251702199,0.728695676001197,0.0982858808482583,0.104966566111993,0.0232393353857801,1.63444414292187,0.174486077768871,1.13808599348534,0.111197939526778,2.87749670251921,0.208207684294644,3.67436250369062,0.230341107562488
"LUM-2310","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,12.6,150,200,25,10,3.691,0.189,13.34,0.673,1.72,0.088,0.0516667945407822,0.00516667945407823,0.728695676001197,0.0982858808482583,0.112175334796482,0.0244031177764019,1.56743950068128,0.159838616698471,1.15483564202335,0.108351970451237,2.83445047750111,0.19463824147879,3.61481294804308,0.218107436821065
"LUM-2311","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,13.8,150,200,25,10,3.306,0.168,12.17,0.613,1.76,0.089,0.0466391856765893,0.00466391856765893,0.728695676001197,0.0982858808482583,0.10144327531916,0.0220763414288322,1.53314187335173,0.156654714593021,1.08531968871595,0.101771630571365,2.71990483738685,0.188110417691997,3.49523969906463,0.212290828239897
