"Sample","mineral","grainsize","etch_depth_um","a_value","a_value_err","Rn_loss","latitude","longitude","altitude_m","depth_m","grain_min","grain_max","water_percent","water_err","U_ppm","U_err","Th_ppm","Th_err","K_percent","K_err","cosmicray","cosmicray_err","internal","internal_err","external_alpha","external_alpha_err","external_beta","external_beta_err","external_gamma","external_gamma_err","external_total","external_total_err","doserate_Gyperka","doserate_err"
"LUM-2309","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,17.8,150,200,25,10,3.141,0.161,10.57,0.536,1.56,0.081,0.0341384272315795,0.00341384272315795,0.728695676001197,0.0982858808482583,0.0920386247454908,0.0199989008885727,1.37562889162883,0.140847314287855,0.972193618677043,0.0912280945213938,2.43986113505136,0.168998482859631,3.20269523828414,0.195530703228709
"LUM-2312","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,22.4,150,200,30,10,2.584,0.134,10.3,0.523,1.34,0.07,0.0249497955435013,0.00249497955435013,0.728695676001197,0.0982858808482583,0.0784555434394262,0.0169104891734647,1.1371887548389,0.111878997913412,0.833869746646796,0.075425173933961,2.04951404492512,0.135984674434892,2.80315951646982,0.167803965919337
"LUM-2313","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,27.7,150,200,25,10,1.838,0.098,7.82,0.399,1.21,0.064,0.0181974246336072,0.00181974246336072,0.728695676001197,0.0982858808482583,0.0610084425506856,0.0133650327530603,1.00263462594193,0.103482998877185,0.687850894941634,0.0647797298006514,1.75149396343425,0.122815994683719,2.49838706406905,0.157312410149048
"LUM-2314","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,35.3,150,200,30,10,2.706,0.144,9.29,0.477,1.49,0.077,0.0123273297949371,0.00123273297949371,0.728695676001197,0.0982858808482583,0.0759533630964187,0.0163088848966713,1.21392867272319,0.119758742724832,0.835753949329359,0.0755812170179905,2.12563598514897,0.142550540341053,2.8666589909451,0.173153950449427
"LUM-2315","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,52.4,150,200,25,10,2.983,0.153,10.54,0.532,1.85,0.095,0.0061336406017069,0.00061336406017069,0.728695676001197,0.0982858808482583,0.0896032991738358,0.0194834655475514,1.52561101201226,0.15691135336866,1.01369914396887,0.0951481210269057,2.62891345515497,0.184537105159579,3.36374277175787,0.209079969796884
"LUM-2316","fsp","coarse",0,0.09,0.02,0,50.5,7.1,147,53.2,150,200,25,10,3.157,0.161,10.56,0.533,1.92,0.097,0.00596253823799173,0.000596253823799173,0.728695676001197,0.0982858808482583,0.0922282113569325,0.0200361452978032,1.58281525341327,0.162482665297879,1.04319424124514,0.0978233065544707,2.71823770601534,0.19071303821697,3.45289592025453,0.21455053679422
"4371","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,1.8,150,200,22.1,5,2.841,0.148,12.13,0.613,1.9,0.097,0.168227717303532,0.0168227717303532,0,0,0.0433662835634285,0.0092907566173425,1.60881287179611,0.100405844903847,1.09885202166238,0.0605312802894266,2.75103117702192,0.11760819590001,2.91925889432545,0.118805275099832
"4374","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,3,150,200,18.6,5,3.073,0.157,12.6,0.634,1.95,0.1,0.143572679930131,0.0143572679930131,0,0,0.0477451642043716,0.0102305254576929,1.7286592161753,0.110067851567611,1.18538282564932,0.0666293876557238,2.96178720602899,0.129070023240205,3.10535988595912,0.129866092739599
"4451","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,5,150,200,18.6,5,2.97,0.152,11.88,0.598,1.93,0.099,0.112032351819187,0.0112032351819187,0,0,0.0455227302387996,0.00974171397149526,1.69285610607115,0.108078757817014,1.14318669350847,0.0642572896745104,2.88156552981841,0.126114702389076,2.9935978816376,0.126611336922199
"4452","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,5.4,150,200,20,5,2.854,0.147,11.36,0.574,1.89,0.097,0.10687150414422,0.010687150414422,0,0,0.0429229466166122,0.00917332182253596,1.62414331811911,0.102979413970412,1.08926319218241,0.0607335052505488,2.75632945691813,0.119906080725573,2.86320096106235,0.12038140794553
"4380","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,8.7,150,200,36.3,5,2.989,0.151,12.06,0.605,1.87,0.094,0.0745749562418158,0.00745749562418158,0,0,0.0381185112418921,0.00806240801077752,1.40875485053051,0.0806330616521112,0.977056626727589,0.0493678583984744,2.42392998849999,0.0948887690782067,2.4985049447418,0.0951813675997667
"4453","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,9.2,150,200,22.1,5,3.184,0.163,11.66,0.59,1.75,0.09,0.0709169359069078,0.00709169359069078,0,0,0.0447184609809748,0.00950793167764208,1.5466578898779,0.0957197301600289,1.08149527932649,0.0593427847563606,2.67287163018536,0.113023155191028,2.74378856609227,0.113245422544664
"4367","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,11,150,200,21.3,5,2.571,0.132,9.65,0.488,1.62,0.083,0.0596580034170201,0.00596580034170201,0,0,0.0369131636653908,0.00786024773057399,1.38519368945537,0.0869024592169025,0.930367068441126,0.0513663448650047,2.35247392156189,0.101253752015034,2.41213192497891,0.10142935014501
"4454","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,12.1,150,200,25.1,5,2.707,0.141,10.5,0.533,1.64,0.084,0.0539913671433114,0.00539913671433114,0,0,0.0379157246827437,0.00806313905042518,1.37409572541037,0.0839578366214751,0.946525728147791,0.0511252739692996,2.35853717824091,0.0986292359290122,2.41252854538422,0.0987769044726589
"4377","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,15.2,150,200,21,5,2.6,0.134,10.01,0.507,1.65,0.085,0.0416129063866928,0.00416129063866928,0,0,0.0379677951088112,0.00809554920191365,1.41638223411315,0.0891640623199956,0.955568016782314,0.0529312676790792,2.40991804600428,0.104007148910058,2.45153095239097,0.104090361533518
"4372","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,19.2,150,200,30.9,5,2.798,0.143,10.47,0.528,1.54,0.08,0.0308898369669202,0.00308898369669202,0,0,0.036161105368583,0.00764694718990768,1.25607678736996,0.0741311348373456,0.888228151391005,0.0463159540228469,2.18046604412955,0.0877443362881298,2.21135588109647,0.0877986923075899
"4455","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,23,150,200,35,5,6.767,0.34,12.92,0.65,1.69,0.085,0.0240208061442514,0.00240208061442514,0,0,0.0621912179441355,0.0134604565965878,1.67727935642839,0.0924115521893688,1.28675096497498,0.0652287711102916,3.0262215393475,0.113911682677396,3.05024234549176,0.113937006462668
"4370","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,27,150,200,24,5,2.51,0.13,9.43,0.48,1.75,0.09,0.0189272171766118,0.00189272171766118,0,0,0.034981789988829,0.00743528227149203,1.41433870553401,0.088160663431614,0.919716551507538,0.0501064315980892,2.36903704703037,0.101677138466093,2.38796426420698,0.101694753464245
"4456","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,29.9,150,200,34,5,2.384,0.124,9.94,0.503,1.53,0.079,0.0161482446323497,0.00161482446323497,0,0,0.0316659542268333,0.00672169633602023,1.17154325833199,0.0686092319659956,0.812077832228308,0.0418222734805173,2.01528704478713,0.0806319444865163,2.03143528941948,0.0806481129954304
"4457","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,31.3,150,200,34.4,5,2.632,0.137,10.87,0.551,1.62,0.083,0.0150114953839359,0.00150114953839359,0,0,0.0346382781049183,0.00734715190087315,1.25107000335121,0.0726749309641551,0.877615072980117,0.0450582096687333,2.16332335443625,0.0858246380140968,2.17833484982019,0.0858377652329519
"4375","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,33,150,200,29.8,5,2.482,0.127,10.06,0.507,1.56,0.079,0.0137783150343498,0.00137783150343498,0,0,0.0338698755337142,0.00719343460124848,1.24371579509074,0.0738235237440942,0.859180724330457,0.0450618010137857,2.13676639495491,0.086788386722898,2.15054470998926,0.0867993230942221
"4369","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,38.3,150,200,26.9,5,2.706,0.141,9.79,0.496,1.56,0.081,0.0107404942658048,0.00107404942658048,0,0,0.0358277416628481,0.00759003364701779,1.29416858991875,0.0784888418554095,0.890145715029158,0.0475585525309845,2.22014204661076,0.0920864964335638,2.23088254087657,0.0920927597999945
"4459","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,40,150,200,25.1,5,2.762,0.14,10.56,0.531,1.6,0.081,0.00996709620886012,0.000996709620886012,0,0,0.0383883220552229,0.00815455605703111,1.35763494258528,0.0823195327582601,0.945781641189917,0.0508477128714155,2.34180490583042,0.0971004230798169,2.35177200203928,0.0971055384226245
"4460","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,43.1,150,200,30.6,5,2.539,0.13,10.79,0.544,1.8,0.092,0.00874651702978726,0.000874651702978726,0,0,0.0352768955279699,0.00750984148740646,1.38167609488747,0.0826406169590946,0.928575071913644,0.0486445305527627,2.34552806232908,0.0961881471037073,2.35427457935887,0.0961921236840416
"4373","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,48.8,150,200,25.1,5,2.789,0.143,9.92,0.501,1.8,0.092,0.00699510807541663,0.000699510807541663,0,0,0.0373203107517442,0.00791045359035691,1.46326669280787,0.0900176818625107,0.963038393954002,0.0519061430360621,2.46362539751361,0.104211352590711,2.47062050558903,0.104213700270912
"4381","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,52.1,150,200,23.7,5,2.906,0.148,10.32,0.519,1.81,0.091,0.00619957473005666,0.000619957473005666,0,0,0.0394565089709402,0.00837024807434482,1.50713408915642,0.092690275856896,1.00255144940087,0.0543143287034444,2.54914204752823,0.107757109249271,2.55534162225828,0.107758892630853
"4368","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,60,150,200,28.3,5,3.003,0.158,11.64,0.594,1.74,0.092,0.00474452046018747,0.000474452046018747,0,0,0.0406290875560405,0.00862297048656279,1.43531877309426,0.0867763986508813,1.00578503273805,0.0535631885594844,2.48173289338835,0.102340188349874,2.48647741384854,0.102341288130606
"4379","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,62.7,150,200,42.9,5,2.745,0.14,10.61,0.534,1.55,0.078,0.00435641197063585,0.000435641197063585,0,0,0.0321409650328128,0.0067639189213089,1.13597361124477,0.0626228424547658,0.80884719218836,0.0395608304740954,1.97696176846594,0.0743803085775299,1.98131818043657,0.0743815843293295
"4376","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,65,150,200,42.6,5,2.841,0.146,12.1,0.612,2.04,0.104,0.00405973132521756,0.000405973132521756,0,0,0.0351812177012435,0.007445819594014,1.40773181122681,0.0796136461588457,0.948564793624297,0.0467965050463543,2.39147782255235,0.0926481827597604,2.39553755387757,0.0926490722180761
"4366","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,69,150,200,42.5,5,8.222,0.414,21.39,1.074,3.39,0.171,0.00360688849027277,0.000360688849027277,0,0,0.079663384991118,0.0167749858044654,2.6495910327565,0.14431753500406,1.88272185921186,0.0914712031292299,4.61197627695948,0.17168556159531,4.61558316544975,0.171685940474876
"4382","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,69,150,200,62.5,5,2.572,0.132,10.45,0.527,1.82,0.093,0.00360688849027277,0.000360688849027277,0,0,0.0262473555177153,0.00550163675162928,1.07885271281286,0.056833605677029,0.726908379562044,0.033021450065541,1.83200844789262,0.0659601615039709,1.8356153363829,0.065961147671002
"4378","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,70.1,150,200,24.9,5,3.174,0.161,10.81,0.544,2.09,0.105,0.00349467405502698,0.000349467405502698,0,0,0.0416319195627092,0.00881624177707196,1.68395225235364,0.103391837035401,1.08804402349166,0.0585407713174181,2.813628195408,0.119141176723519,2.81712286946303,0.119141689254989
"4365","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,72.2,150,200,24,5,2.782,0.143,12.83,0.648,2.7,0.136,0.0032934680989379,0.00032934680989379,0,0,0.0434467118805585,0.00934528907475549,2.04626219207589,0.12905615783482,1.25833118718593,0.0689017366497042,3.34804009114238,0.14659561936266,3.35133355924132,0.146595989323184
"LUM-2307","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,1.5,150,200,20,10,3.471,0.176,11.12,0.56,1.94,0.099,0.175208919112652,0.0175208919112652,0,0,0.0466591405366553,0.010955939595915,1.71230810809182,0.183246379706887,1.14620667752443,0.11192427471195,2.90517392615291,0.21500305011303,3.08038284526556,0.215715769500684
"LUM-2308","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,4.3,150,200,20,10,4.107,0.21,13.88,0.701,1.83,0.094,0.121908881059722,0.0121908881059722,0,0,0.0566941031952889,0.0133179359955757,1.76031378842932,0.187361478424748,1.28984087947883,0.126015147018774,3.10684877110343,0.226189098532296,3.22875765216315,0.226517385751436
"LUM-2317","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,6.6,150,200,20,10,3.65,0.184,12.73,0.639,1.81,0.091,0.0932141706147063,0.00932141706147063,0,0,0.0511966650413399,0.0120288820372072,1.68143971717514,0.17898008286953,1.19912133550489,0.117031977240311,2.93175771772137,0.214184611407602,3.02497188833607,0.214387351725468
"LUM-2318","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,9.6,150,200,20,10,3.107,0.158,12.33,0.62,1.83,0.092,0.0681701251702199,0.00681701251702199,0,0,0.0466518071608859,0.0110028075463706,1.63122552711895,0.174157030257519,1.13808599348534,0.111197939526778,2.81596332776518,0.206922001529615,2.8841334529354,0.207034263774572
"LUM-2310","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,12.6,150,200,25,10,3.691,0.189,13.34,0.673,1.72,0.088,0.0516667945407822,0.00516667945407823,0,0,0.0498557043539919,0.0115741371294503,1.56441142919863,0.15954251659024,1.15483564202335,0.108351970451237,2.76910277557597,0.193204360072189,2.82076957011675,0.193273431509572
"LUM-2311","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,13.8,150,200,25,10,3.306,0.168,12.17,0.613,1.76,0.089,0.0466391856765893,0.00466391856765893,0,0,0.045085900141849,0.0104706381366304,1.53011280482206,0.156359154203685,1.08531968871595,0.101771630571365,2.66051839367986,0.186856319549097,2.70715757935645,0.186914516000872
"LUM-2309","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,17.8,150,200,25,10,3.141,0.161,10.57,0.536,1.56,0.081,0.0341384272315795,0.00341384272315795,0,0,0.0409060554424404,0.00948570031257211,1.37286934981472,0.140577144699121,0.972193618677043,0.0912280945213938,2.3859690239342,0.167852546457246,2.42010745116578,0.167887258820675
"LUM-2312","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,22.4,150,200,30,10,2.584,0.134,10.3,0.523,1.34,0.07,0.0249497955435013,0.00249497955435013,0,0,0.0348691304175227,0.00803271389558172,1.13501694566291,0.111674383425088,0.833869746646796,0.075425173933961,2.00375582272723,0.134998700989566,2.02870561827073,0.135021754513289
"LUM-2313","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,27.7,150,200,25,10,1.838,0.098,7.82,0.399,1.21,0.064,0.0181974246336072,0.00181974246336072,0,0,0.0271148633558603,0.00633851430500733,1.0006569520642,0.103287589789087,0.687850894941634,0.0647797298006514,1.7156227103617,0.122085692696069,1.7338201349953,0.122099253985075
"LUM-2314","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,35.3,150,200,30,10,2.706,0.144,9.29,0.477,1.49,0.077,0.0123273297949371,0.00123273297949371,0,0,0.033757050265075,0.00774691125270362,1.21145977201787,0.119527333734349,0.835753949329359,0.0755812170179905,2.08097077161231,0.141630923563749,2.09329810140724,0.141636288217812
"LUM-2315","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,52.4,150,200,25,10,2.983,0.153,10.54,0.532,1.85,0.095,0.0061336406017069,0.00061336406017069,0,0,0.0398236885217048,0.0092408916424387,1.52246460999502,0.156603697354455,1.01369914396887,0.0951481210269057,2.57598744248559,0.183475548884269,2.5821210830873,0.183476574128291
"LUM-2316","qz","coarse",0,0.04,0.01,0,50.5,7.1,147,53.2,150,200,25,10,3.157,0.161,10.56,0.533,1.92,0.097,0.00596253823799173,0.000596253823799173,0,0,0.0409903161586367,0.00950358330827855,1.57951246153832,0.162161080328898,1.04319424124514,0.0978233065544707,2.6636970189421,0.189620498296947,2.66965955718009,0.189621435742389
"4371","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,1.8,150,200,22.1,5,2.841,0.148,12.13,0.613,1.9,0.097,0.168227717303532,0.0168227717303532,0.815928283338597,0.0992936752269292,0,0,1.58907126641868,0.0992929521334629,1.09885202166238,0.0605312802894266,2.68792328808106,0.116288977280116,3.67207928872319,0.153835515488517
"4374","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,3,150,200,18.6,5,3.073,0.157,12.6,0.634,1.95,0.1,0.143572679930131,0.0143572679930131,0.815928283338597,0.0992936752269292,0,0,1.70730425821051,0.10883442553896,1.18538282564932,0.0666293876557238,2.89268708385983,0.12761037372319,3.85218804712856,0.16232613026271
"4451","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,5,150,200,18.6,5,2.97,0.152,11.88,0.598,1.93,0.099,0.112032351819187,0.0112032351819187,0.815928283338597,0.0992936752269292,0,0,1.67222020973523,0.106884221384634,1.14318669350847,0.0642572896745104,2.8154069032437,0.124712613866093,3.74336753840148,0.159806077718983
"4452","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,5.4,150,200,20,5,2.854,0.147,11.36,0.574,1.89,0.097,0.10687150414422,0.010687150414422,0.815928283338597,0.0992936752269292,0,0,1.60448386708628,0.101851499553369,1.08926319218241,0.0607335052505488,2.69374705926869,0.118584512569257,3.6165468467515,0.155034627568617
"4380","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,8.7,150,200,36.3,5,2.989,0.151,12.06,0.605,1.87,0.094,0.0745749562418158,0.00745749562418158,0.815928283338597,0.0992936752269292,0,0,1.39134169114806,0.0797440024422813,0.977056626727589,0.0493678583984744,2.36839831787565,0.0937885460403688,3.25890155745606,0.1367886674744
"4453","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,9.2,150,200,22.1,5,3.184,0.163,11.66,0.59,1.75,0.09,0.0709169359069078,0.00709169359069078,0.815928283338597,0.0992936752269292,0,0,1.52720394397571,0.0946278087991214,1.08149527932649,0.0593427847563606,2.60869922330219,0.111695963672654,3.4955444425477,0.149617894514052
"4367","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,11,150,200,21.3,5,2.571,0.132,9.65,0.488,1.62,0.083,0.0596580034170201,0.00596580034170201,0.815928283338597,0.0992936752269292,0,0,1.36839681849267,0.0859487454616137,0.930367068441126,0.0513663448650047,2.29876388693379,0.100128358776202,3.17435017368941,0.14114004727576
"4454","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,12.1,150,200,25.1,5,2.707,0.141,10.5,0.533,1.64,0.084,0.0539913671433114,0.00539913671433114,0.815928283338597,0.0992936752269292,0,0,1.35709955092741,0.083021117399398,0.946525728147791,0.0511252739692996,2.3036252790752,0.0975002542185433,3.17354492955711,0.139264798818695
"4377","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,15.2,150,200,21,5,2.6,0.134,10.01,0.507,1.65,0.085,0.0416129063866928,0.00416129063866928,0.815928283338597,0.0992936752269292,0,0,1.39914403252822,0.0881830694225111,0.955568016782314,0.0529312676790792,2.35471204931054,0.102849272388723,3.21225323903583,0.143019310272215
"4372","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,19.2,150,200,30.9,5,2.798,0.143,10.47,0.528,1.54,0.08,0.0308898369669202,0.00308898369669202,0.815928283338597,0.0992936752269292,0,0,1.24020451417172,0.073293344739369,0.888228151391005,0.0463159540228469,2.12843266556272,0.0867011071447791,2.97525078586824,0.131855442589526
"4455","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,23,150,200,35,5,6.767,0.34,12.92,0.65,1.69,0.085,0.0240208061442514,0.00240208061442514,0.815928283338597,0.0992936752269292,0,0,1.65407573925901,0.0912063299469233,1.28675096497498,0.0652287711102916,2.940826704234,0.112131116122804,3.78077579371684,0.149794496341805
"4370","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,27,150,200,24,5,2.51,0.13,9.43,0.48,1.75,0.09,0.0189272171766118,0.00189272171766118,0.815928283338597,0.0992936752269292,0,0,1.39771062247773,0.0872278176870605,0.919716551507538,0.0501064315980892,2.31742717398527,0.100594963422336,3.15228267450048,0.14135827885735
"4456","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,29.9,150,200,34,5,2.384,0.124,9.94,0.503,1.53,0.079,0.0161482446323497,0.00161482446323497,0.815928283338597,0.0992936752269292,0,0,1.15706356548419,0.0678561191663552,0.812077832228308,0.0418222734805173,1.96914139771249,0.0797091931172169,2.80121792568344,0.127339691634289
"4457","fsp","coarse",10,0.09,0.02,0,50.5,7.1,147,31.3,150,200,34.4,5,2.632,0.137,10.87,0.551,1.62,0.083,0.0150114953839359,0.00150114953839359,0.815928283338597,0.0992936752269292,0,0,1.23543920821538,0.0718659340171645,0.877615072980117,0.0450582096687333,2.11305428119549,0.0848230789980591,2.94399405991803,0.130600314397472
